year_quarter,metric,line_type,linemain,insurer,value
2023-10-01,total_premiums,non-life,прочая ответственность,1623,0.00507856725
2023-10-01,total_premiums,non-life,прочая ответственность,1675,0.2138788854364999
2023-10-01,total_premiums,non-life,прочая ответственность,1820,0.00254625
2023-10-01,total_premiums,non-life,прочая ответственность,1834,0.1721064998424997
2023-10-01,total_premiums,non-life,прочая ответственность,1858,0.0013830911599999
2023-10-01,total_premiums,non-life,прочая ответственность,2027,0.0275061999999999
2023-10-01,total_premiums,non-life,прочая ответственность,2042,0.0051565877099998
2023-10-01,total_premiums,non-life,прочая ответственность,2239,0.8866925044554997
2023-10-01,total_premiums,non-life,прочая ответственность,2346,0.011883695337999796
2023-10-01,total_premiums,non-life,прочая ответственность,2496,0.14515580333349978
2023-10-01,total_premiums,non-life,прочая ответственность,2619,0.252097168911
2023-10-01,total_premiums,non-life,прочая ответственность,2682,0.00149035644
2023-10-01,total_premiums,non-life,прочая ответственность,2708,0.02031239594
2023-10-01,total_premiums,non-life,прочая ответственность,2733,0.0057446082
2023-10-01,total_premiums,non-life,прочая ответственность,2877,3e-06
2023-10-01,total_premiums,non-life,прочая ответственность,2917,0.0048259107999999
2023-10-01,total_premiums,non-life,прочая ответственность,2947,0.031458180135499794
2023-10-01,total_premiums,non-life,прочая ответственность,3064,0.0076783767599999005
2023-10-01,total_premiums,non-life,прочая ответственность,3128,0.00014034
2023-10-01,total_premiums,non-life,прочая ответственность,3211,0.09016915714699959
2023-10-01,total_premiums,non-life,прочая ответственность,3225,0.02289143731
2023-10-01,total_premiums,non-life,прочая ответственность,3229,0.030733311758499696
2023-10-01,total_premiums,non-life,прочая ответственность,3300,0.006795700401999999
2023-10-01,total_premiums,non-life,прочая ответственность,3398,0.44181728740249987
2023-10-01,total_premiums,non-life,прочая ответственность,3507,0.012893353
2023-10-01,total_premiums,non-life,прочая ответственность,3594,0.12127615188
2023-10-01,total_premiums,non-life,прочая ответственность,3767,0.09016265006
2023-10-01,total_premiums,non-life,прочая ответственность,3799,0.20813835835
2023-10-01,total_premiums,non-life,прочая ответственность,3803,0.0061188577799999
2023-10-01,total_premiums,non-life,прочая ответственность,3815,0.001645911
2023-10-01,total_premiums,non-life,прочая ответственность,3847,0.0107528440799998
2023-10-01,total_premiums,non-life,прочая ответственность,3867,0.0140687008499999
2023-10-01,total_premiums,non-life,прочая ответственность,3941,0.004003170489999999
2023-10-01,total_premiums,non-life,прочая ответственность,3947,0.05024566796
2023-10-01,total_premiums,non-life,прочая ответственность,3954,0.0371736641619998
2023-10-01,total_premiums,non-life,прочая ответственность,3969,0.000570707
2023-10-01,total_premiums,non-life,прочая ответственность,4104,0.0038496857999999
2023-10-01,total_premiums,non-life,прочая ответственность,4117,0.0013705
2023-10-01,total_premiums,non-life,прочая ответственность,4133,-1.5044089999995777e-05
2023-10-01,total_premiums,non-life,прочая ответственность,4174,-0.001840221754499995
2023-10-01,total_premiums,non-life,прочая ответственность,4326,0.001768563
2023-10-01,total_premiums,non-life,прочая ответственность,4331,0.8231539868379998
2023-10-01,total_premiums,non-life,прочая ответственность,4349,0.00557699585
2023-10-01,total_premiums,non-life,прочая ответственность,4351,0.8042000985925002
2023-10-01,total_premiums,non-life,прочая ответственность,4359,5e-06
2023-10-01,total_premiums,non-life,прочая ответственность,4360,-0.00137581062
2023-10-01,total_premiums,non-life,прочая ответственность,4362,0.000166897
2023-10-01,total_premiums,non-life,прочая ответственность,4375,0.016140965241499994
2023-10-01,total_premiums,non-life,прочая ответственность,4379,0.00478137585
2023-10-01,total_premiums,non-life,прочая ответственность,4382,0.00134244141
2023-10-01,total_premiums,non-life,прочая ответственность,4383,0.0001456074999999
2023-10-01,total_premiums,non-life,прочая ответственность,4388,0.00038059161
2023-10-01,total_premiums,non-life,прочая ответственность,4392,0.00012
2023-10-01,total_premiums,non-life,прочая ответственность,4398,9.6617e-05
2023-10-01,total_premiums,non-life,прочая ответственность,total,12.580416594690993
2023-10-01,total_premiums,non-life,прочее имущество,0001,5.089691379861499
2023-10-01,total_premiums,non-life,прочее имущество,0141,0.00127146208
2023-10-01,total_premiums,non-life,прочее имущество,0191,0.7419389839400001
2023-10-01,total_premiums,non-life,прочее имущество,0206,0.01950322698
2023-10-01,total_premiums,non-life,прочее имущество,0212,0.508152973606
2023-10-01,total_premiums,non-life,прочее имущество,0235,0.3777302386684999
2023-10-01,total_premiums,non-life,прочее имущество,0290,0.0945813720275
2023-10-01,total_premiums,non-life,прочее имущество,0397,0.05712915884
2023-10-01,total_premiums,non-life,прочее имущество,0436,0.11292916779
2023-10-01,total_premiums,non-life,прочее имущество,0518,0.0096354401399999
2023-10-01,total_premiums,non-life,прочее имущество,0585,0.02837305464
2023-10-01,total_premiums,non-life,прочее имущество,0621,5.426160001949999
2023-10-01,total_premiums,non-life,прочее имущество,0630,0.0446745324299999
2023-10-01,total_premiums,non-life,прочее имущество,0667,0.0144869524399999
2023-10-01,total_premiums,non-life,прочее имущество,0796,-0.0005303270099999
2023-10-01,total_premiums,non-life,прочее имущество,0915,0.49256702312949996
2023-10-01,total_premiums,non-life,прочее имущество,0928,6.788816167350002
2023-10-01,total_premiums,non-life,прочее имущество,1083,0.35791038445249995
2023-10-01,total_premiums,non-life,прочее имущество,1182,0.0576907091899999
2023-10-01,total_premiums,non-life,прочее имущество,1208,14.3386193883315
2023-10-01,total_premiums,non-life,прочее имущество,1209,3.4965867975809988
2023-10-01,total_premiums,non-life,прочее имущество,1216,0.0194523935999999
2023-10-01,total_premiums,non-life,прочее имущество,1284,1.2178686814699995
2023-10-01,total_premiums,non-life,прочее имущество,1307,1.064512319959
2023-10-01,total_premiums,non-life,прочее имущество,1336,0.00156637865
2023-10-01,total_premiums,non-life,прочее имущество,1412,0.01077677149
2023-10-01,total_premiums,non-life,прочее имущество,1427,0.07711167965999999
2023-10-01,total_premiums,non-life,прочее имущество,1580,0.19996569848
2023-10-01,total_premiums,non-life,прочее имущество,1587,0.00227750497
2023-10-01,total_premiums,non-life,прочее имущество,1623,0.09106795453
2023-10-01,total_premiums,non-life,прочее имущество,1675,0.4725552875744998
2023-10-01,total_premiums,non-life,прочее имущество,1820,0.0683078600999999
2023-10-01,total_premiums,non-life,прочее имущество,1834,0.7742452132725002
2023-10-01,total_premiums,non-life,прочее имущество,1858,0.00294289072
2023-10-01,total_premiums,non-life,прочее имущество,2027,0.0036560898299999
2023-10-01,total_premiums,non-life,прочее имущество,2042,0.0165793473599999
2023-10-01,total_premiums,non-life,прочее имущество,2239,11.380803864871497
2023-10-01,total_premiums,non-life,прочее имущество,2346,0.05114165941399983
2023-10-01,total_premiums,non-life,прочее имущество,2496,0.5824973858855
2023-10-01,total_premiums,non-life,прочее имущество,2619,0.19522499697299991
2023-10-01,total_premiums,non-life,прочее имущество,2708,0.0040266908
2023-10-01,total_premiums,non-life,прочее имущество,2733,0.0178587170999999
2023-10-01,total_premiums,non-life,прочее имущество,2877,0.0649713885999999
2023-10-01,total_premiums,non-life,прочее имущество,2947,2.7826096678264998
2023-10-01,total_premiums,non-life,прочее имущество,3064,0.0068665478
2023-10-01,total_premiums,non-life,прочее имущество,3128,0.0442637034
2023-10-01,total_premiums,non-life,прочее имущество,3211,0.8770522677010003
2023-10-01,total_premiums,non-life,прочее имущество,3225,0.00052890391
2023-10-01,total_premiums,non-life,прочее имущество,3229,0.38483062699050014
2023-10-01,total_premiums,non-life,прочее имущество,3268,0.000118584
2023-10-01,total_premiums,non-life,прочее имущество,3300,0.0099589710659999
2023-10-01,total_premiums,non-life,прочее имущество,3398,1.2467912428725
2023-10-01,total_premiums,non-life,прочее имущество,3507,0.08217919603
2023-10-01,total_premiums,non-life,прочее имущество,3594,4e-06
2023-10-01,total_premiums,non-life,прочее имущество,3767,0.0101541374999999
2023-10-01,total_premiums,non-life,прочее имущество,3799,0.00836001159
2023-10-01,total_premiums,non-life,прочее имущество,3803,0.00563460697
2023-10-01,total_premiums,non-life,прочее имущество,3847,0.04207872696
2023-10-01,total_premiums,non-life,прочее имущество,3867,0.1478283890799999
2023-10-01,total_premiums,non-life,прочее имущество,3941,0.18740081888
2023-10-01,total_premiums,non-life,прочее имущество,3947,0.3580855349400002
2023-10-01,total_premiums,non-life,прочее имущество,3954,0.1067454186759999
2023-10-01,total_premiums,non-life,прочее имущество,3969,0.00045675895
2023-10-01,total_premiums,non-life,прочее имущество,4104,0.0053269443699999
2023-10-01,total_premiums,non-life,прочее имущество,4133,-0.00042633599
2023-10-01,total_premiums,non-life,прочее имущество,4174,-0.003319132628499935
2023-10-01,total_premiums,non-life,прочее имущество,4279,0.0026266049999999
2023-10-01,total_premiums,non-life,прочее имущество,4296,0.000621654
2023-10-01,total_premiums,non-life,прочее имущество,4326,0.0491286952799999
2023-10-01,total_premiums,non-life,прочее имущество,4331,9.270630059694001
2023-10-01,total_premiums,non-life,прочее имущество,4349,-0.01146409915
2023-10-01,total_premiums,non-life,прочее имущество,4351,12.763157510862502
2023-10-01,total_premiums,non-life,прочее имущество,4359,0.00021208
2023-10-01,total_premiums,non-life,прочее имущество,4375,0.09351303178949993
2023-10-01,total_premiums,non-life,прочее имущество,4379,1.6e-05
2023-10-01,total_premiums,non-life,прочее имущество,4380,0.08703449682
2023-10-01,total_premiums,non-life,прочее имущество,4382,0.10765278063
2023-10-01,total_premiums,non-life,прочее имущество,4389,5.518194e-05
2023-10-01,total_premiums,non-life,прочее имущество,4399,7.5e-06
2023-10-01,total_premiums,non-life,прочее имущество,total,83.04404995148799
2023-10-01,total_premiums,non-life,страхование нежизни,0001,21.587656153649995
2023-10-01,total_premiums,non-life,страхование нежизни,0141,0.20676920659999962
2023-10-01,total_premiums,non-life,страхование нежизни,0191,15.31048666113
2023-10-01,total_premiums,non-life,страхование нежизни,0206,0.1251154100099999
2023-10-01,total_premiums,non-life,страхование нежизни,0212,0.73964526639
2023-10-01,total_premiums,non-life,страхование нежизни,0235,0.4390633771099997
2023-10-01,total_premiums,non-life,страхование нежизни,0290,1.3243416193999997
2023-10-01,total_premiums,non-life,страхование нежизни,0348,0.0170750949999999
2023-10-01,total_premiums,non-life,страхование нежизни,0397,0.8582203786199994
2023-10-01,total_premiums,non-life,страхование нежизни,0436,0.3200211720599998
2023-10-01,total_premiums,non-life,страхование нежизни,0448,0.0029311999999999
2023-10-01,total_premiums,non-life,страхование нежизни,0518,0.3907352192899995
2023-10-01,total_premiums,non-life,страхование нежизни,0585,0.1529864224599997
2023-10-01,total_premiums,non-life,страхование нежизни,0621,35.35998714068
2023-10-01,total_premiums,non-life,страхование нежизни,0630,1.3300306473599997
2023-10-01,total_premiums,non-life,страхование нежизни,0667,0.2492685082399998
